Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow
65610,2013-01-20,MelbourneAirport,10.9,26.6,0.0,7.0,13.4,SSW,37.0,SE,SSE,19.0,17.0,59.0,38.0,1017.0,1013.6,1.0,0.0,17.2,24.9,False,False,0.0
34940,2013-01-21,SydneyAirport,18.9,28.3,1.0,4.2,5.3,ENE,39.0,SW,ENE,9.0,28.0,80.0,49.0,1015.8,1013.2,7.0,7.0,23.1,26.3,False,False,0.0
65611,2013-01-21,MelbourneAirport,15.9,27.8,0.0,8.2,9.6,SSE,39.0,W,SSE,7.0,26.0,79.0,47.0,1012.5,1007.9,8.0,1.0,17.6,26.5,False,False,0.0
68804,2013-01-21,Melbourne,17.1,25.7,0.0,8.2,9.6,SSE,39.0,W,SSE,7.0,26.0,72.0,59.0,1012.3,1007.9,7.0,0.0,19.6,24.5,False,False,0.0
31931,2013-01-21,Sydney,20.7,26.6,0.2,4.2,5.3,ENE,37.0,ESE,NE,2.0,17.0,71.0,52.0,1015.8,1013.4,7.0,7.0,24.2,25.5,False,False,0.0
47434,2013-01-21,Canberra,16.1,34.9,0.0,7.0,,,,SE,NNE,6.0,22.0,68.0,25.0,1014.7,1009.0,8.0,1.0,20.4,31.9,False,False,0.0
1451,2013-01-21,Albury,19.2,36.8,0.0,,,N,50.0,NE,N,17.0,22.0,46.0,29.0,1012.1,1007.1,,,27.7,35.2,False,False,0.2
47435,2013-01-22,Canberra,14.4,35.5,0.0,10.0,,,,WNW,W,6.0,17.0,56.0,14.0,1010.0,1006.4,,1.0,24.0,34.3,False,False,0.0
1452,2013-01-22,Albury,16.6,36.5,0.2,,,WSW,52.0,S,W,7.0,26.0,63.0,11.0,1009.1,1006.7,,,24.2,35.6,False,False,0.0
31932,2013-01-22,Sydney,20.9,29.6,0.0,7.4,7.3,S,52.0,NNE,NE,17.0,17.0,63.0,63.0,1010.4,1007.4,2.0,7.0,26.5,26.5,False,False,0.0
34941,2013-01-22,SydneyAirport,21.5,32.2,0.0,7.4,7.3,S,63.0,N,NE,17.0,35.0,60.0,57.0,1010.4,1007.2,2.0,7.0,26.7,27.7,False,False,0.2
65612,2013-01-22,MelbourneAirport,15.3,24.8,0.0,8.0,9.4,SE,41.0,SW,ESE,17.0,28.0,67.0,37.0,1012.1,1012.1,7.0,2.0,16.6,23.4,False,False,0.0
68805,2013-01-22,Melbourne,17.9,26.3,0.0,8.0,9.4,SE,41.0,SW,ESE,17.0,28.0,61.0,35.0,1011.8,1012.1,7.0,2.0,19.2,24.1,False,False,0.0
34942,2013-01-23,SydneyAirport,20.8,23.3,0.2,6.2,2.3,SSW,65.0,SSW,S,31.0,39.0,81.0,72.0,1015.4,1015.6,7.0,7.0,21.4,22.5,False,False,0.2
47436,2013-01-23,Canberra,13.7,28.5,0.0,13.0,,,,ESE,NE,19.0,19.0,62.0,31.0,1014.6,1012.7,6.0,1.0,20.1,27.4,False,False,0.0
1453,2013-01-23,Albury,15.7,34.0,0.0,,,SE,30.0,SE,SSE,15.0,13.0,45.0,20.0,1013.4,1010.8,,,23.3,31.7,False,False,0.0
65613,2013-01-23,MelbourneAirport,15.2,23.3,0.0,9.0,13.0,SSW,48.0,SE,S,28.0,31.0,57.0,37.0,1018.5,1016.7,3.0,1.0,17.5,22.0,False,False,0.0
68806,2013-01-23,Melbourne,16.5,24.6,0.0,9.0,13.0,SSW,48.0,SE,S,28.0,31.0,57.0,41.0,1018.6,1016.5,5.0,0.0,18.1,23.7,False,False,0.0
31933,2013-01-23,Sydney,20.7,25.7,0.0,6.2,2.3,S,56.0,SSW,S,20.0,26.0,74.0,61.0,1015.3,1015.3,7.0,7.0,21.8,24.4,False,False,0.0
1454,2013-01-24,Albury,15.9,37.0,0.0,,,NNW,46.0,ESE,NE,9.0,15.0,56.0,23.0,1015.2,1010.4,,,24.1,35.0,False,False,0.0
65614,2013-01-24,MelbourneAirport,11.9,36.0,0.0,9.0,12.9,NNE,54.0,NNE,N,31.0,26.0,52.0,12.0,1013.6,1009.5,0.0,1.0,21.3,33.7,False,False,0.0
68807,2013-01-24,Melbourne,15.0,36.6,0.0,9.0,12.9,NNE,54.0,NNE,N,31.0,26.0,63.0,17.0,1014.0,1009.0,0.0,1.0,19.5,33.4,False,False,0.0
31934,2013-01-24,Sydney,20.4,29.8,0.0,7.2,10.5,SSW,33.0,SSW,ESE,20.0,20.0,70.0,52.0,1017.5,1015.3,7.0,2.0,22.7,29.3,False,False,0.0
34943,2013-01-24,SydneyAirport,20.6,27.5,0.2,7.2,10.5,S,41.0,S,S,26.0,24.0,81.0,77.0,1017.7,1015.6,7.0,2.0,21.8,24.6,False,False,0.0
47437,2013-01-24,Canberra,15.3,32.0,0.0,9.0,,,,SSE,,7.0,,,,,,7.0,,23.5,,False,False,0.0
31935,2013-01-25,Sydney,21.6,29.2,0.0,4.6,12.8,ENE,44.0,N,E,11.0,26.0,69.0,64.0,1012.9,1010.5,2.0,1.0,25.8,27.6,False,False,0.0
65615,2013-01-25,MelbourneAirport,21.2,27.3,0.0,16.2,3.0,N,70.0,SW,S,39.0,30.0,26.0,58.0,1008.8,1012.3,7.0,7.0,25.3,20.4,False,False,0.0
34944,2013-01-25,SydneyAirport,21.6,31.2,0.0,4.6,12.8,ENE,52.0,N,NE,17.0,37.0,63.0,56.0,1012.9,1010.4,2.0,1.0,27.1,29.3,False,False,0.0
47438,2013-01-25,Canberra,13.0,33.1,0.0,9.2,,,,,ENE,,11.0,52.0,20.0,,1008.1,1.0,,22.5,32.1,False,False,0.0
1455,2013-01-25,Albury,21.2,35.2,0.0,,,NNE,43.0,NE,ENE,19.0,7.0,47.0,31.0,1009.7,1007.0,,,27.2,34.0,False,False,0.0
47439,2013-01-26,Canberra,20.5,33.7,0.0,11.0,,E,54.0,E,ENE,15.0,22.0,69.0,32.0,1012.6,1007.0,7.0,1.0,22.5,31.8,False,True,43.0
65616,2013-01-26,MelbourneAirport,14.6,21.5,0.0,8.4,2.9,SSE,44.0,SSE,S,30.0,28.0,61.0,46.0,1014.9,1013.5,7.0,7.0,16.2,19.9,False,False,0.8
34945,2013-01-26,SydneyAirport,23.8,31.1,0.0,11.4,8.3,NE,72.0,NE,NE,20.0,43.0,71.0,60.0,1012.6,1010.8,7.0,6.0,26.5,29.2,False,True,13.4
1456,2013-01-26,Albury,21.6,36.5,0.0,,,ENE,46.0,S,WNW,11.0,11.0,50.0,33.0,1009.9,1004.5,1.0,6.0,25.8,36.3,False,False,0.0
31936,2013-01-26,Sydney,23.7,28.2,0.0,11.4,8.3,NE,57.0,ENE,NE,17.0,30.0,73.0,70.0,1012.5,1011.1,7.0,6.0,26.5,27.0,False,True,16.8
34946,2013-01-27,SydneyAirport,20.2,23.4,13.4,8.2,0.0,NE,44.0,NE,NNW,7.0,6.0,90.0,86.0,1009.1,1009.3,8.0,8.0,21.3,21.9,True,True,16.2
1457,2013-01-27,Albury,15.3,32.9,0.0,,,WNW,31.0,WSW,SW,15.0,15.0,60.0,20.0,1008.5,1005.3,,,18.4,31.8,False,False,0.0
47440,2013-01-27,Canberra,16.9,30.3,43.0,9.4,,ESE,48.0,,N,0.0,13.0,89.0,49.0,1008.1,1006.0,6.0,1.0,19.7,26.9,True,False,0.4
65617,2013-01-27,MelbourneAirport,13.4,23.8,0.8,5.4,9.3,S,48.0,SSE,S,26.0,28.0,87.0,44.0,1012.3,1011.0,7.0,4.0,16.5,22.3,False,False,0.0
31937,2013-01-27,Sydney,20.1,22.7,16.8,8.2,0.0,W,50.0,E,NNE,6.0,9.0,90.0,90.0,1009.2,1009.0,8.0,8.0,20.5,20.9,True,True,15.8
1458,2013-01-28,Albury,18.4,34.7,0.0,,,ENE,54.0,SSE,WNW,7.0,9.0,61.0,36.0,1007.6,1003.9,5.0,2.0,23.1,32.3,False,False,0.0
68811,2013-01-28,Melbourne,15.9,24.4,,6.0,11.4,SSE,50.0,SW,S,11.0,26.0,67.0,54.0,1010.6,1009.2,,,18.8,24.0,,True,7.2
47441,2013-01-28,Canberra,18.4,25.8,0.4,5.2,,ENE,37.0,SE,NE,9.0,19.0,86.0,59.0,1008.6,1006.5,8.0,8.0,20.3,24.9,False,True,15.0
65618,2013-01-28,MelbourneAirport,12.5,24.5,0.0,6.0,11.4,SSE,50.0,SW,S,11.0,26.0,78.0,45.0,1010.9,1009.3,6.0,5.0,16.8,23.4,False,True,8.6
31938,2013-01-28,Sydney,20.5,23.0,15.8,2.2,0.0,NE,69.0,NE,ENE,7.0,24.0,88.0,92.0,1009.2,1008.1,8.0,8.0,22.7,21.6,True,True,95.2
34947,2013-01-28,SydneyAirport,20.7,24.1,16.2,2.2,0.0,E,61.0,NNE,NE,17.0,19.0,87.0,93.0,1009.4,1008.5,8.0,8.0,23.3,21.9,True,True,104.6
1459,2013-01-29,Albury,20.4,32.1,0.0,,,W,50.0,SE,W,19.0,17.0,51.0,31.0,1005.5,1003.5,,2.0,23.7,30.6,False,False,0.0
65619,2013-01-29,MelbourneAirport,13.6,20.3,8.6,9.0,5.7,S,48.0,S,S,22.0,30.0,56.0,40.0,1013.2,1012.4,7.0,7.0,14.9,18.4,True,False,0.0
31939,2013-01-29,Sydney,19.3,26.2,95.2,,4.5,E,70.0,WNW,SSE,11.0,24.0,93.0,71.0,1001.7,1004.9,8.0,6.0,21.5,24.0,True,False,0.8
34948,2013-01-29,SydneyAirport,19.4,26.3,104.6,,4.5,S,63.0,NNW,S,17.0,37.0,90.0,80.0,1001.7,1005.0,8.0,6.0,23.0,21.7,True,False,0.6
47442,2013-01-29,Canberra,16.7,26.2,15.0,3.8,,,,S,N,26.0,7.0,84.0,49.0,1003.6,1003.7,,1.0,18.8,24.7,True,False,0.0
68812,2013-01-29,Melbourne,14.5,21.7,7.2,9.0,5.7,S,48.0,S,S,22.0,30.0,59.0,44.0,1013.2,1012.5,7.0,5.0,16.3,20.4,True,False,0.0
1460,2013-01-30,Albury,9.9,29.9,0.0,,,N,33.0,ENE,S,7.0,11.0,53.0,27.0,1013.5,1012.3,,,18.0,28.7,False,False,0.0
47443,2013-01-30,Canberra,16.7,29.0,0.0,7.8,,,,NE,NW,24.0,17.0,65.0,20.0,1012.8,1011.2,6.0,,20.2,27.8,False,False,0.0
34949,2013-01-30,SydneyAirport,20.2,26.6,0.6,5.6,8.5,S,33.0,S,SE,19.0,24.0,76.0,58.0,1014.9,1014.1,5.0,2.0,21.3,25.4,False,False,0.0
68813,2013-01-30,Melbourne,12.2,29.1,0.0,6.4,13.1,SSE,33.0,WSW,SW,11.0,11.0,56.0,28.0,1014.9,1012.2,1.0,3.0,16.7,26.1,False,False,0.0
31940,2013-01-30,Sydney,19.8,26.0,0.8,5.6,8.5,ESE,28.0,SE,ESE,11.0,20.0,70.0,58.0,1014.7,1014.0,5.0,2.0,22.2,24.9,False,False,0.0
65620,2013-01-30,MelbourneAirport,8.5,28.7,0.0,6.4,13.1,SSE,33.0,WSW,SW,11.0,11.0,55.0,29.0,1015.0,1012.2,1.0,3.0,16.2,25.8,False,False,0.0
1461,2013-01-31,Albury,11.5,33.9,0.0,,,WNW,48.0,NE,N,6.0,24.0,45.0,13.0,1012.2,1006.1,,,19.5,32.6,False,False,0.4
65621,2013-01-31,MelbourneAirport,13.5,25.6,0.0,7.2,6.4,WSW,81.0,NNW,SSE,11.0,20.0,56.0,57.0,1010.7,1006.2,6.0,7.0,19.9,22.2,False,False,0.2
34950,2013-01-31,SydneyAirport,21.1,30.5,0.0,5.6,12.2,NNE,61.0,N,NE,20.0,37.0,64.0,56.0,1013.2,1008.1,3.0,1.0,26.0,28.6,False,True,26.4
68814,2013-01-31,Melbourne,16.2,24.7,0.0,7.2,6.4,WSW,81.0,NNW,SSE,11.0,20.0,58.0,65.0,1010.7,1006.2,7.0,7.0,20.3,21.6,False,False,0.4
47444,2013-01-31,Canberra,14.0,31.0,0.0,8.4,,,,N,NW,7.0,22.0,78.0,14.0,1012.0,1007.4,,,19.7,30.0,False,True,11.8
31941,2013-01-31,Sydney,21.0,27.8,0.0,5.6,12.2,NE,54.0,N,NE,19.0,24.0,66.0,64.0,1013.2,1008.4,3.0,1.0,25.9,27.2,False,True,31.8
68815,2013-03-01,Melbourne,14.4,25.1,0.4,4.2,12.2,SE,54.0,SE,SE,15.0,33.0,60.0,31.0,1022.3,1021.0,1.0,,17.5,23.2,False,False,0.0
65622,2013-03-01,MelbourneAirport,12.7,23.8,0.2,4.2,12.2,SE,54.0,SE,SE,15.0,33.0,64.0,34.0,1022.0,1020.9,1.0,1.0,16.3,22.6,False,False,0.0
1462,2013-03-01,Albury,16.9,26.6,0.4,,,SE,50.0,SE,SE,26.0,28.0,49.0,31.0,1016.3,1015.8,,,19.7,25.2,False,False,0.0
34951,2013-03-01,SydneyAirport,16.4,21.2,26.4,6.8,0.0,SE,67.0,SE,S,39.0,44.0,85.0,81.0,1014.6,1016.2,8.0,8.0,19.6,19.0,True,True,13.6
47445,2013-03-01,Canberra,11.9,19.8,11.8,,,SSE,56.0,SSE,ESE,30.0,30.0,65.0,48.0,1017.1,1017.6,8.0,6.0,14.5,17.5,True,False,0.0
31942,2013-03-01,Sydney,16.5,20.1,31.8,6.8,0.0,SSE,63.0,SE,SSE,26.0,26.0,86.0,85.0,1014.4,1016.2,8.0,8.0,19.5,18.7,True,True,15.2
34952,2013-03-02,SydneyAirport,17.7,23.5,13.6,6.2,0.1,S,61.0,SSE,SSE,41.0,37.0,71.0,70.0,1021.0,1020.9,7.0,8.0,19.3,20.2,True,True,2.0
68816,2013-03-02,Melbourne,14.9,26.9,0.0,8.0,12.0,SE,48.0,SE,SE,22.0,22.0,59.0,33.0,1025.4,1021.9,,,17.4,25.3,False,False,0.0
65623,2013-03-02,MelbourneAirport,13.1,26.3,0.0,8.0,12.0,SE,48.0,SE,SE,22.0,22.0,62.0,33.0,1025.4,1022.0,1.0,1.0,16.3,24.7,False,False,0.0
1463,2013-03-02,Albury,14.3,29.2,0.0,,,ESE,41.0,SE,SSE,17.0,24.0,46.0,28.0,1021.8,1019.0,,,18.9,27.4,False,False,0.0
47446,2013-03-02,Canberra,11.8,18.3,0.0,7.0,,SE,56.0,SSE,ESE,17.0,30.0,55.0,56.0,1022.7,1022.1,6.0,8.0,14.1,16.9,False,False,0.0
31943,2013-03-02,Sydney,17.9,23.1,15.2,6.2,0.1,SSE,57.0,SE,SSE,30.0,31.0,73.0,78.0,1021.0,1020.8,7.0,8.0,19.0,20.1,True,True,7.4
34953,2013-03-03,SydneyAirport,16.9,26.1,2.0,4.8,6.8,SSE,54.0,SE,SE,31.0,31.0,58.0,54.0,1022.0,1020.7,7.0,6.0,22.7,24.2,True,True,1.6
65624,2013-03-03,MelbourneAirport,10.2,28.8,0.0,7.4,12.2,SSE,31.0,WNW,SE,9.0,15.0,74.0,26.0,1022.9,1019.3,0.0,0.0,15.7,28.3,False,False,0.0
1464,2013-03-03,Albury,12.0,31.8,0.0,,,ENE,37.0,ESE,NE,13.0,17.0,52.0,23.0,1021.7,1018.2,,,20.0,29.7,False,False,0.0
31944,2013-03-03,Sydney,17.7,25.5,7.4,4.8,6.8,SE,56.0,SE,ESE,30.0,30.0,63.0,56.0,1021.6,1020.4,7.0,6.0,23.1,24.8,True,True,4.4
47447,2013-03-03,Canberra,12.9,23.4,0.0,3.6,,ESE,43.0,SSE,ESE,17.0,24.0,73.0,49.0,1023.3,1021.1,6.0,8.0,15.9,21.4,False,False,0.0
68817,2013-03-03,Melbourne,13.9,29.1,0.0,7.4,12.2,SSE,31.0,WNW,SE,9.0,15.0,66.0,27.0,1022.8,1019.6,,,17.6,27.5,False,False,0.0
47448,2013-03-04,Canberra,8.7,24.8,0.0,4.2,,E,41.0,SE,E,15.0,24.0,63.0,45.0,1022.5,1020.1,2.0,2.0,17.4,23.3,False,False,0.0
65625,2013-03-04,MelbourneAirport,13.4,31.5,0.0,7.6,12.0,N,43.0,N,E,33.0,13.0,44.0,24.0,1020.4,1017.6,1.0,1.0,22.9,30.8,False,False,0.0
31945,2013-03-04,Sydney,19.5,26.1,4.4,6.6,9.6,ESE,39.0,E,ESE,22.0,22.0,53.0,49.0,1021.9,1020.9,3.0,3.0,23.7,25.1,True,False,0.2
34954,2013-03-04,SydneyAirport,19.4,26.5,1.6,6.6,9.6,SE,39.0,E,ESE,24.0,24.0,53.0,50.0,1022.1,1021.0,3.0,3.0,23.7,24.8,True,False,0.0
68818,2013-03-04,Melbourne,17.3,32.7,0.0,7.6,12.0,N,43.0,N,E,33.0,13.0,51.0,28.0,1020.9,1017.4,0.0,0.0,22.5,31.2,False,False,0.0
1465,2013-03-04,Albury,12.8,31.0,0.0,,,ENE,24.0,ENE,ESE,2.0,15.0,64.0,23.0,1021.5,1017.6,,,18.2,29.4,False,False,0.0
47449,2013-03-05,Canberra,11.4,26.3,0.0,7.8,,E,37.0,ESE,ENE,11.0,20.0,64.0,42.0,1022.3,1018.8,3.0,,18.1,25.2,False,False,0.0
1466,2013-03-05,Albury,13.5,30.9,0.0,,,ENE,31.0,SE,NE,6.0,19.0,66.0,28.0,1021.0,1017.0,,,18.7,29.5,False,False,0.0
34955,2013-03-05,SydneyAirport,20.0,28.8,0.0,6.0,9.1,ENE,43.0,E,ENE,24.0,30.0,68.0,49.0,1021.8,1020.0,6.0,3.0,23.0,25.2,False,False,0.0
65626,2013-03-05,MelbourneAirport,15.7,32.7,0.0,10.0,11.9,N,63.0,N,ENE,50.0,20.0,47.0,21.0,1018.9,1016.5,0.0,1.0,22.3,31.5,False,False,0.0
68819,2013-03-05,Melbourne,18.0,33.6,0.0,10.0,11.9,N,63.0,N,ENE,50.0,20.0,48.0,24.0,1019.4,1016.1,0.0,1.0,22.9,32.4,False,False,0.0
31946,2013-03-05,Sydney,20.5,26.8,0.2,6.0,9.1,ENE,35.0,E,ENE,20.0,28.0,70.0,48.0,1021.7,1020.0,6.0,3.0,23.1,25.8,False,False,0.0
68820,2013-03-06,Melbourne,18.8,33.8,0.0,10.0,11.4,N,52.0,N,N,31.0,19.0,51.0,28.0,1017.1,1013.9,2.0,2.0,22.0,32.7,False,False,0.0
47450,2013-03-06,Canberra,7.4,27.9,0.0,5.6,,NNW,24.0,NNE,WNW,6.0,11.0,86.0,36.0,1020.8,1017.1,2.0,,14.9,26.3,False,False,0.0
34956,2013-03-06,SydneyAirport,19.8,28.7,0.0,7.4,7.6,NE,46.0,N,NE,13.0,28.0,72.0,46.0,1020.9,1018.1,7.0,3.0,22.8,28.0,False,False,0.0
1467,2013-03-06,Albury,14.4,31.3,0.0,,,E,28.0,ESE,ESE,7.0,15.0,65.0,34.0,1019.8,1016.1,,,20.2,29.9,False,False,0.0
65627,2013-03-06,MelbourneAirport,15.9,33.6,0.0,10.0,11.4,N,52.0,N,N,31.0,19.0,43.0,27.0,1017.0,1014.2,3.0,3.0,23.8,32.1,False,False,0.0
31947,2013-03-06,Sydney,20.2,27.3,0.0,7.4,7.6,ENE,39.0,NNW,ENE,6.0,24.0,78.0,55.0,1020.9,1018.4,7.0,3.0,21.6,25.6,False,False,0.0
34957,2013-03-07,SydneyAirport,19.8,29.1,0.0,7.4,11.4,NNE,46.0,NW,NE,15.0,30.0,61.0,43.0,1019.9,1017.2,1.0,1.0,23.9,28.5,False,False,0.0
1468,2013-03-07,Albury,16.6,33.8,0.0,,,SSE,30.0,E,ESE,4.0,9.0,64.0,29.0,1018.5,1015.6,,,22.0,32.3,False,False,0.0
65628,2013-03-07,MelbourneAirport,20.1,35.2,0.0,10.0,6.1,N,39.0,N,E,30.0,15.0,38.0,26.0,1016.5,1014.9,2.0,6.0,26.9,33.1,False,False,0.0
31948,2013-03-07,Sydney,18.6,27.1,0.0,7.4,11.4,NE,39.0,WNW,NE,11.0,24.0,67.0,52.0,1019.9,1017.4,1.0,1.0,22.8,26.3,False,False,0.0
47451,2013-03-07,Canberra,8.9,31.3,0.0,5.6,,,,N,SSE,6.0,11.0,85.0,33.0,1019.6,1016.0,0.0,,15.5,29.7,False,False,0.0
68821,2013-03-07,Melbourne,22.0,35.5,0.0,10.0,6.1,N,39.0,N,E,30.0,15.0,49.0,28.0,1016.4,1014.4,,,25.3,33.9,False,False,0.0
65629,2013-03-08,MelbourneAirport,18.6,34.6,0.0,8.6,5.7,SSE,30.0,WNW,SSE,11.0,20.0,86.0,37.0,1019.7,1015.9,7.0,6.0,20.0,33.7,False,False,0.0
31949,2013-03-08,Sydney,20.3,26.8,0.0,7.8,6.1,E,31.0,W,E,9.0,20.0,67.0,57.0,1022.1,1020.5,4.0,4.0,22.4,26.2,False,False,0.6
68822,2013-03-08,Melbourne,21.1,33.0,0.0,8.6,5.7,SSE,30.0,WNW,SSE,11.0,20.0,82.0,49.0,1019.5,1015.7,7.0,5.0,21.9,31.4,False,False,0.0
47452,2013-03-08,Canberra,9.0,27.1,0.0,6.4,,,,SSE,ENE,6.0,17.0,75.0,40.0,1022.8,1019.1,0.0,,17.5,26.2,False,False,0.0
34958,2013-03-08,SydneyAirport,20.1,27.9,0.0,7.8,6.1,ENE,37.0,NNW,ENE,13.0,26.0,55.0,57.0,1022.2,1020.4,4.0,4.0,25.1,25.8,False,False,0.0
1469,2013-03-08,Albury,17.9,34.9,0.0,,,ESE,37.0,E,ENE,7.0,13.0,65.0,24.0,1020.0,1016.1,,,23.7,33.9,False,False,0.0
34959,2013-03-09,SydneyAirport,21.3,29.2,0.0,6.8,6.6,NE,48.0,NNW,NE,11.0,31.0,63.0,45.0,1021.3,1018.9,5.0,3.0,24.8,27.4,False,False,0.0
65630,2013-03-09,MelbourneAirport,19.9,35.9,0.0,9.8,7.2,N,63.0,N,NNW,46.0,22.0,39.0,21.0,1016.1,1013.9,4.0,4.0,26.4,34.8,False,False,0.0
47453,2013-03-09,Canberra,10.0,28.8,0.0,6.4,,NW,24.0,SSE,N,4.0,9.0,85.0,46.0,1021.2,1017.4,4.0,,16.3,26.0,False,False,0.0
68823,2013-03-09,Melbourne,21.9,35.8,0.0,9.8,7.2,N,63.0,N,NNW,46.0,22.0,40.0,25.0,1016.4,1013.4,,,26.3,34.6,False,False,0.0
31950,2013-03-09,Sydney,21.2,27.2,0.6,6.8,6.6,ENE,39.0,W,ENE,13.0,24.0,75.0,53.0,1021.3,1019.0,5.0,3.0,22.5,26.0,False,False,0.0
1470,2013-03-09,Albury,18.6,33.0,0.0,,,S,30.0,SSE,ENE,6.0,9.0,65.0,32.0,1019.8,1016.0,,,22.7,31.8,False,False,0.0
65631,2013-03-10,MelbourneAirport,19.2,36.3,0.0,10.4,4.7,N,43.0,N,E,13.0,26.0,65.0,28.0,1016.6,1014.7,5.0,5.0,22.8,31.8,False,False,0.2
68824,2013-03-10,Melbourne,23.3,35.4,0.0,10.4,4.7,N,43.0,N,E,13.0,26.0,65.0,25.0,1016.3,1014.6,,,24.3,33.5,False,False,0.0
47454,2013-03-10,Canberra,11.9,31.8,0.0,4.8,,NE,28.0,,W,0.0,9.0,83.0,39.0,1019.6,1015.9,6.0,,17.5,30.1,False,False,0.0
34960,2013-03-10,SydneyAirport,19.8,29.2,0.0,7.4,9.8,NE,43.0,NNW,NE,13.0,30.0,64.0,39.0,1020.1,1017.3,5.0,5.0,23.9,28.3,False,False,0.2
31951,2013-03-10,Sydney,19.6,28.0,0.0,7.4,9.8,ENE,35.0,W,ENE,7.0,20.0,67.0,49.0,1020.1,1017.5,5.0,5.0,22.3,25.5,False,False,0.0
1471,2013-03-10,Albury,19.7,35.1,0.0,,,SE,24.0,S,WNW,4.0,7.0,65.0,24.0,1018.6,1015.5,1.0,,22.5,34.5,False,False,0.0
31952,2013-03-11,Sydney,20.7,27.4,0.0,7.8,9.3,ENE,35.0,W,E,9.0,26.0,72.0,64.0,1020.7,1019.6,5.0,5.0,23.2,25.4,False,False,0.0
1472,2013-03-11,Albury,20.1,35.7,0.0,,,N,26.0,ESE,SSE,4.0,13.0,56.0,32.0,1018.5,1015.5,5.0,,24.2,33.5,False,False,0.0
65632,2013-03-11,MelbourneAirport,17.1,36.9,0.2,5.8,9.7,NNE,37.0,NNE,ENE,11.0,19.0,52.0,20.0,1016.9,1014.8,3.0,7.0,25.2,36.5,False,False,0.0
47455,2013-03-11,Canberra,12.7,28.1,0.0,5.0,,NNW,30.0,NE,ENE,9.0,13.0,81.0,37.0,1021.2,1018.3,8.0,,18.1,26.9,False,False,0.0
68825,2013-03-11,Melbourne,20.6,37.1,0.0,5.8,9.7,NNE,37.0,NNE,ENE,11.0,19.0,73.0,23.0,1016.8,1014.4,,,22.3,36.0,False,False,0.0
34961,2013-03-11,SydneyAirport,21.0,27.8,0.2,7.8,9.3,E,41.0,SSW,ENE,9.0,35.0,83.0,57.0,1020.7,1019.5,5.0,5.0,22.8,26.3,False,False,0.0
68826,2013-03-12,Melbourne,22.3,36.2,0.0,11.2,11.6,N,59.0,N,N,43.0,31.0,46.0,24.0,1015.3,1011.7,1.0,1.0,26.9,35.0,False,False,0.0
1473,2013-03-12,Albury,19.4,33.7,0.0,,,NE,35.0,SSE,NNW,7.0,13.0,66.0,32.0,1019.2,1014.3,,,23.2,32.9,False,False,0.0
31953,2013-03-12,Sydney,20.4,26.4,0.0,6.4,7.9,E,30.0,W,E,13.0,19.0,78.0,58.0,1021.0,1018.4,7.0,2.0,21.9,25.7,False,False,0.0
34962,2013-03-12,SydneyAirport,21.2,27.9,0.0,6.4,7.9,ENE,37.0,SW,ENE,7.0,22.0,81.0,43.0,1021.0,1018.3,7.0,2.0,21.8,26.3,False,False,0.0
65633,2013-03-12,MelbourneAirport,23.2,36.2,0.0,11.2,11.6,N,59.0,N,N,43.0,31.0,40.0,23.0,1015.2,1012.1,1.0,1.0,27.4,35.3,False,False,0.0
47456,2013-03-12,Canberra,13.6,29.2,0.0,4.2,,NNW,28.0,,N,0.0,9.0,70.0,32.0,1020.8,1016.0,2.0,,19.2,28.1,False,False,0.0
47457,2013-03-13,Canberra,10.1,29.6,0.0,4.8,,NW,37.0,,WNW,0.0,17.0,78.0,34.0,1013.7,1009.9,0.0,1.0,16.8,28.2,False,False,0.0
1474,2013-03-13,Albury,17.7,33.9,0.0,,,W,35.0,NNE,NW,22.0,17.0,47.0,28.0,1012.3,1007.3,,7.0,24.3,32.5,False,False,0.0
68827,2013-03-13,Melbourne,26.5,27.2,0.0,16.4,9.0,N,54.0,N,SSW,24.0,30.0,41.0,41.0,1007.6,1009.6,6.0,6.0,27.2,25.6,False,False,0.2
65634,2013-03-13,MelbourneAirport,24.3,26.5,0.0,16.4,9.0,N,54.0,N,SSW,24.0,30.0,44.0,32.0,1007.3,1009.5,6.0,6.0,25.6,26.2,False,False,0.0
31954,2013-03-13,Sydney,18.3,28.3,0.0,5.4,11.1,NE,46.0,W,NE,7.0,26.0,72.0,52.0,1014.5,1010.9,1.0,1.0,21.5,26.3,False,False,0.0
34963,2013-03-13,SydneyAirport,19.1,29.4,0.0,5.4,11.1,NNE,57.0,NNW,NE,11.0,33.0,63.0,44.0,1014.6,1010.6,1.0,1.0,23.8,28.7,False,False,0.0
1475,2013-03-14,Albury,15.5,30.7,0.0,,,NNW,31.0,WSW,W,7.0,17.0,63.0,26.0,1011.3,1009.6,,,18.4,28.6,False,False,0.0
31955,2013-03-14,Sydney,20.8,24.3,0.0,7.8,1.3,SSW,43.0,SSE,SSW,7.0,11.0,72.0,68.0,1012.0,1011.2,6.0,7.0,23.1,24.0,False,False,1.0
